state(speed_set_point=1.5, current_speed=0.83, steering_angle_set_point=0.0, current_steering_angle=-0.2416996805805973, steer_adc_set_point=2.58296, steer_adc_avg=2.579745394248278, steer_dac_value=0.05, speed_dac_value=1.4049999999999998)
state(speed_set_point=1.5, current_speed=1.67, steering_angle_set_point=10, current_steering_angle=0.6762481324622689, steer_adc_set_point=2.71596, steer_adc_avg=2.591954100161748, steer_dac_value=3.5, speed_dac_value=0.9477000000000038)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=4.062942964883152, steer_adc_set_point=2.71596, steer_adc_avg=2.636997141432946, steer_dac_value=3.48057738684245, speed_dac_value=1.049500000000004)
state(speed_set_point=1.5, current_speed=1.69, steering_angle_set_point=10, current_steering_angle=6.957768150042121, steer_adc_set_point=2.71596, steer_adc_avg=2.67549831639556, steer_dac_value=3.0222259633574478, speed_dac_value=0.9031000000000042)
state(speed_set_point=1.5, current_speed=1.7, steering_angle_set_point=10, current_steering_angle=9.58942740927765, steer_adc_set_point=2.71596, steer_adc_avg=2.7104993845433927, steer_dac_value=2.5433905814182887, speed_dac_value=0.8732000000000042)
state(speed_set_point=1.5, current_speed=1.68, steering_angle_set_point=10, current_steering_angle=11.300005927780676, steer_adc_set_point=2.71596, steer_adc_avg=2.733250078839483, steer_dac_value=0.2745574414095507, speed_dac_value=0.878800000000004)
state(speed_set_point=1.5, current_speed=1.67, steering_angle_set_point=-5, current_steering_angle=10.895858255826697, steer_adc_set_point=2.51646, steer_adc_avg=2.727874914802495, steer_dac_value=3.5, speed_dac_value=0.869400000000004)
state(speed_set_point=1.5, current_speed=1.77, steering_angle_set_point=-5, current_steering_angle=8.922113811400067, steer_adc_set_point=2.51646, steer_adc_avg=2.701624113691621, steer_dac_value=3.5, speed_dac_value=0.7504000000000035)
state(speed_set_point=1.5, current_speed=1.62, steering_angle_set_point=-5, current_steering_angle=5.466494569808718, steer_adc_set_point=2.51646, steer_adc_avg=2.655664377778456, steer_dac_value=3.2584329557990266, speed_dac_value=0.8779000000000032)
state(speed_set_point=1.5, current_speed=1.6, steering_angle_set_point=-5, current_steering_angle=2.593599878476691, steer_adc_set_point=2.51646, steer_adc_avg=2.61745487838374, steer_dac_value=2.928164802677496, speed_dac_value=0.8865000000000034)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-5, current_steering_angle=-0.17590819909967065, steer_adc_set_point=2.51646, steer_adc_avg=2.5806204209519743, steer_dac_value=2.5459700648823578, speed_dac_value=0.9908000000000035)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=-5, current_steering_angle=-2.0807282343558358, steer_adc_set_point=2.51646, steer_adc_avg=2.5552863144830673, steer_dac_value=2.262504980824206, speed_dac_value=1.0126000000000033)
state(speed_set_point=1.5, current_speed=1.38, steering_angle_set_point=-5, current_steering_angle=-3.7286481990675395, steer_adc_set_point=2.51646, steer_adc_avg=2.5333689789524017, steer_dac_value=1.9864151218400705, speed_dac_value=1.1089000000000035)
state(speed_set_point=1.5, current_speed=1.41, steering_angle_set_point=-5, current_steering_angle=-5.83084267876635, steer_adc_set_point=2.51646, steer_adc_avg=2.5054097923724075, steer_dac_value=0.17166819124932067, speed_dac_value=1.0879000000000032)
state(speed_set_point=1.5, current_speed=1.39, steering_angle_set_point=10, current_steering_angle=-5.542613331326296, steer_adc_set_point=2.71596, steer_adc_avg=2.50924324269336, steer_dac_value=3.5, speed_dac_value=1.1185000000000038)
state(speed_set_point=1.5, current_speed=1.38, steering_angle_set_point=-5, current_steering_angle=-4.4617532784259835, steer_adc_set_point=2.51646, steer_adc_avg=2.5236186813969343, steer_dac_value=0.11217380425428827, speed_dac_value=1.1403000000000048)
state(speed_set_point=1.5, current_speed=1.33, steering_angle_set_point=-5, current_steering_angle=-4.439822784599074, steer_adc_set_point=2.51646, steer_adc_avg=2.5239103569648322, steer_dac_value=0.12798287923825535, speed_dac_value=1.206300000000005)
state(speed_set_point=1.5, current_speed=1.35, steering_angle_set_point=-5, current_steering_angle=-4.395961796945123, steer_adc_set_point=2.51646, steer_adc_avg=2.52449370810063, steer_dac_value=0.14817542132837208, speed_dac_value=1.2017000000000055)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-5, current_steering_angle=-4.380297158497327, steer_adc_set_point=2.51646, steer_adc_avg=2.5247020477919855, steer_dac_value=0.16414283447777409, speed_dac_value=1.0297000000000058)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=-5, current_steering_angle=-4.530677687596483, steer_adc_set_point=2.51646, steer_adc_avg=2.5227019867549667, steer_dac_value=0.10047849918108502, speed_dac_value=1.1047000000000053)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=-5, current_steering_angle=-4.333303243153803, steer_adc_set_point=2.51646, steer_adc_avg=2.5253270668660543, steer_dac_value=0.14954022970265032, speed_dac_value=1.1419000000000046)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-5, current_steering_angle=-4.627798445973036, steer_adc_set_point=2.51646, steer_adc_avg=2.5214102806685585, steer_dac_value=0.10417407851394937, speed_dac_value=1.0613000000000046)
state(speed_set_point=1.5, current_speed=1.58, steering_angle_set_point=-5, current_steering_angle=-4.890964371896542, steer_adc_set_point=2.51646, steer_adc_avg=2.517910173853776, steer_dac_value=0.05, speed_dac_value=0.9765000000000044)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=-5, current_steering_angle=-4.533810615286022, steer_adc_set_point=2.51646, steer_adc_avg=2.522660318816696, steer_dac_value=0.10218865504929146, speed_dac_value=1.129000000000004)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-5, current_steering_angle=-4.59333624138777, steer_adc_set_point=2.51646, steer_adc_avg=2.5218686279895426, steer_dac_value=0.08411625541958392, speed_dac_value=1.029000000000004)
