state(speed_set_point=1.5, current_speed=0.67, steering_angle_set_point=0.0, current_steering_angle=-0.09131915148140794, steer_adc_set_point=2.58296, steer_adc_avg=2.581745455285297, steer_dac_value=0.05, speed_dac_value=1.5231)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=10.187816597984735, steer_adc_set_point=2.71596, steer_adc_avg=2.718457960753197, steer_dac_value=0.05, speed_dac_value=1.2921999999999867)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=9.849460407511584, steer_adc_set_point=2.44996, steer_adc_avg=2.713957823419904, steer_dac_value=3.5, speed_dac_value=1.2030999999999865)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=8.423978308759041, steer_adc_set_point=2.44996, steer_adc_avg=2.694998911506495, steer_dac_value=3.5, speed_dac_value=1.2428999999999866)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=-10, current_steering_angle=5.554216545116554, steer_adc_set_point=2.44996, steer_adc_avg=2.65683108005005, steer_dac_value=3.5, speed_dac_value=1.318099999999986)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=2.4808144816523074, steer_adc_set_point=2.44996, steer_adc_avg=2.6159548326059756, steer_dac_value=3.5, speed_dac_value=1.2094999999999858)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=-10, current_steering_angle=-0.6082522202598025, steer_adc_set_point=2.44996, steer_adc_avg=2.5748702454705445, steer_dac_value=3.5, speed_dac_value=1.2700999999999858)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-3.6221286576223344, steer_adc_set_point=2.44996, steer_adc_avg=2.534785688853623, steer_dac_value=3.5, speed_dac_value=1.2415999999999856)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-6.513820915091731, steer_adc_set_point=2.44996, steer_adc_avg=2.49632618182928, steer_dac_value=3.0834276309701925, speed_dac_value=1.2627999999999855)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-9.082821620535908, steer_adc_set_point=2.44996, steer_adc_avg=2.4621584724468724, steer_dac_value=2.6090904956002507, speed_dac_value=1.2431999999999854)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-11.238275870957322, steer_adc_set_point=2.44996, steer_adc_avg=2.4334909309162676, steer_dac_value=0.2566528495946086, speed_dac_value=1.2219999999999855)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-11.319731990886044, steer_adc_set_point=2.44996, steer_adc_avg=2.4324075645212155, steer_dac_value=0.30583943699453436, speed_dac_value=1.2419999999999856)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-10.981375800412927, steer_adc_set_point=2.44996, steer_adc_avg=2.436907701854508, steer_dac_value=0.2630795051118497, speed_dac_value=1.2851999999999852)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.693146452972872, steer_adc_set_point=2.44996, steer_adc_avg=2.4407411521754607, steer_dac_value=0.22864058709474272, speed_dac_value=1.2644999999999853)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=-10, current_steering_angle=-10.517702502357169, steer_adc_set_point=2.44996, steer_adc_avg=2.4430745567186496, steer_dac_value=0.20723540016887076, speed_dac_value=1.276799999999985)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.332859768672712, steer_adc_set_point=2.44996, steer_adc_avg=2.445532965076653, steer_dac_value=0.17865294757936312, speed_dac_value=1.2382999999999849)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-10.18247923957359, steer_adc_set_point=2.44996, steer_adc_avg=2.447533026113671, steer_dac_value=0.05, speed_dac_value=1.2892999999999848)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.270201214881425, steer_adc_set_point=2.44996, steer_adc_avg=2.446366323842077, steer_dac_value=0.05561133433026875, speed_dac_value=1.2516999999999845)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-10.069693842749206, steer_adc_set_point=2.44996, steer_adc_avg=2.4490330718914355, steer_dac_value=0.05, speed_dac_value=1.2308999999999846)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-10.08849140888661, steer_adc_set_point=2.44996, steer_adc_avg=2.448783064261808, steer_dac_value=0.05, speed_dac_value=1.2183999999999848)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.044630421232657, steer_adc_set_point=2.44996, steer_adc_avg=2.4493664153976056, steer_dac_value=0.05, speed_dac_value=1.247799999999985)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=-10, current_steering_angle=-10.119820685782269, steer_adc_set_point=2.44996, steer_adc_avg=2.4483663848790957, steer_dac_value=0.05, speed_dac_value=1.2801999999999847)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-10.10415604733444, steer_adc_set_point=2.44996, steer_adc_avg=2.448574724570452, steer_dac_value=0.05, speed_dac_value=1.2613999999999845)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.10415604733444, steer_adc_set_point=2.44996, steer_adc_avg=2.448574724570452, steer_dac_value=0.05, speed_dac_value=1.2732999999999843)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-10.176213384194444, steer_adc_set_point=2.44996, steer_adc_avg=2.447616361990214, steer_dac_value=0.05, speed_dac_value=1.2316999999999845)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-10.151149962677897, steer_adc_set_point=2.44996, steer_adc_avg=2.447949705496384, steer_dac_value=0.05, speed_dac_value=1.2732999999999843)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-9.98510479513091, steer_adc_set_point=2.44996, steer_adc_avg=2.450158106224759, steer_dac_value=0.05, speed_dac_value=1.2100999999999846)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=-10, current_steering_angle=-10.257669504123168, steer_adc_set_point=2.44996, steer_adc_avg=2.446532995595162, steer_dac_value=0.052944586280911386, speed_dac_value=1.3108999999999846)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=-10, current_steering_angle=-10.188745094952703, steer_adc_set_point=2.44996, steer_adc_avg=2.447449690237129, steer_dac_value=0.05, speed_dac_value=1.1803999999999846)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=-10, current_steering_angle=-10.282732925639683, steer_adc_set_point=2.44996, steer_adc_avg=2.446199652088992, steer_dac_value=0.059146822188986994, speed_dac_value=1.1837999999999853)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-10.22947315491708, steer_adc_set_point=2.44996, steer_adc_avg=2.4469080070396028, steer_dac_value=0.05, speed_dac_value=1.2505999999999857)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-10.257669504123168, steer_adc_set_point=2.44996, steer_adc_avg=2.446532995595162, steer_dac_value=0.054171670359404976, speed_dac_value=1.2203999999999857)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-10.282732925639683, steer_adc_set_point=2.44996, steer_adc_avg=2.446199652088992, steer_dac_value=0.06229267812127652, speed_dac_value=1.2498999999999858)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=-10.07595969812835, steer_adc_set_point=2.71596, steer_adc_avg=2.448949736014893, steer_dac_value=3.5, speed_dac_value=1.2088999999999859)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=-8.641078816307123, steer_adc_set_point=2.71596, steer_adc_avg=2.468033651743115, steer_dac_value=3.5, speed_dac_value=1.258699999999986)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=-4.8690338780696, steer_adc_set_point=2.71596, steer_adc_avg=2.5182018494216742, steer_dac_value=3.5, speed_dac_value=1.228299999999986)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=-1.8708220791549317, steer_adc_set_point=2.71596, steer_adc_avg=2.5580780663472393, steer_dac_value=3.5, speed_dac_value=1.1733999999999865)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=1.03026896138325, steer_adc_set_point=2.71596, steer_adc_avg=2.596662577186397, steer_dac_value=3.5, speed_dac_value=1.2003999999999868)
state(speed_set_point=1.5, current_speed=1.59, steering_angle_set_point=10, current_steering_angle=4.3919003722875845, steer_adc_set_point=2.71596, steer_adc_avg=2.641372274951425, steer_dac_value=3.31710269169184, speed_dac_value=1.1322999999999876)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=10, current_steering_angle=7.274193846688297, steer_adc_set_point=2.71596, steer_adc_avg=2.6797067781609543, steer_dac_value=2.836083486678673, speed_dac_value=1.1450999999999885)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=10, current_steering_angle=9.60822497541502, steer_adc_set_point=2.71596, steer_adc_avg=2.7107493921730197, steer_dac_value=2.405190811405779, speed_dac_value=1.140399999999989)
state(speed_set_point=1.5, current_speed=1.58, steering_angle_set_point=10, current_steering_angle=11.628963335185109, steer_adc_set_point=2.71596, steer_adc_avg=2.737625212357962, steer_dac_value=0.3510839306212577, speed_dac_value=1.1230999999999898)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=10, current_steering_angle=11.337601060055482, steer_adc_set_point=2.71596, steer_adc_avg=2.733750094098738, steer_dac_value=0.33242913036490507, speed_dac_value=1.1257999999999906)
state(speed_set_point=1.5, current_speed=1.61, steering_angle_set_point=10, current_steering_angle=10.977314375755421, steer_adc_set_point=2.71596, steer_adc_avg=2.728958281197547, steer_dac_value=0.28803187784459194, speed_dac_value=1.07599999999999)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.729813088279645, steer_adc_set_point=2.71596, steer_adc_avg=2.725666514074119, steer_dac_value=0.2565271085339934, speed_dac_value=1.18379999999999)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.407121536254325, steer_adc_set_point=2.71596, steer_adc_avg=2.7213747164321824, steer_dac_value=0.20470505252235185, speed_dac_value=1.19449999999999)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=10.172151959536873, steer_adc_set_point=2.71596, steer_adc_avg=2.7182496210618403, steer_dac_value=0.05, speed_dac_value=1.1310999999999902)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.278671500982178, steer_adc_set_point=2.71596, steer_adc_avg=2.719666330963063, steer_dac_value=0.05875127862382641, speed_dac_value=1.1913999999999902)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.259873934844741, steer_adc_set_point=2.71596, steer_adc_avg=2.719416323333435, steer_dac_value=0.05506783288064172, speed_dac_value=1.20309999999999)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.200348308742994, steer_adc_set_point=2.71596, steer_adc_avg=2.7186246325062817, steer_dac_value=0.05063055627104607, speed_dac_value=1.2511999999999903)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.06876534578124, steer_adc_set_point=2.71596, steer_adc_avg=2.7168745790988904, steer_dac_value=0.05, speed_dac_value=1.1551999999999898)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.147088538020391, steer_adc_set_point=2.71596, steer_adc_avg=2.717916277555671, steer_dac_value=0.05, speed_dac_value=1.1521999999999901)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.024904358127255, steer_adc_set_point=2.71596, steer_adc_avg=2.7162912279630924, steer_dac_value=0.05, speed_dac_value=1.2315999999999903)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.115759261124698, steer_adc_set_point=2.71596, steer_adc_avg=2.7174995981729584, steer_dac_value=0.05, speed_dac_value=1.1949999999999898)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.147088538020391, steer_adc_set_point=2.71596, steer_adc_avg=2.717916277555671, steer_dac_value=0.05, speed_dac_value=1.1647999999999898)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.109493405745585, steer_adc_set_point=2.71596, steer_adc_avg=2.717416262296416, steer_dac_value=0.05, speed_dac_value=1.19399999999999)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.341330054773431, steer_adc_set_point=2.71596, steer_adc_avg=2.7204996897284865, steer_dac_value=0.07407547699412467, speed_dac_value=1.1948999999999899)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.297469067119513, steer_adc_set_point=2.71596, steer_adc_avg=2.7199163385926894, steer_dac_value=0.06071094104840809, speed_dac_value=1.2064999999999897)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.294336139429975, steer_adc_set_point=2.71596, steer_adc_avg=2.7198746706544186, steer_dac_value=0.060760519465723736, speed_dac_value=1.2188999999999894)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.300601994809119, steer_adc_set_point=2.71596, steer_adc_avg=2.719958006530961, steer_dac_value=0.062027224789171866, speed_dac_value=1.1576999999999895)
state(speed_set_point=1.5, current_speed=1.41, steering_angle_set_point=10, current_steering_angle=10.294336139429975, steer_adc_set_point=2.71596, steer_adc_avg=2.7198746706544186, steer_dac_value=0.06141844978179369, speed_dac_value=1.283099999999989)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=10.281804428671682, steer_adc_set_point=2.71596, steer_adc_avg=2.7197079989013333, steer_dac_value=0.05752751056448622, speed_dac_value=1.1542999999999888)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=10, current_steering_angle=10.30373492249866, steer_adc_set_point=2.71596, steer_adc_avg=2.719999674469232, steer_dac_value=0.06337684288053866, speed_dac_value=1.2798999999999883)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=10.306867850188231, steer_adc_set_point=2.71596, steer_adc_avg=2.7200413424075034, steer_dac_value=0.07003990502639805, speed_dac_value=1.190799999999988)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.275538573292604, steer_adc_set_point=2.71596, steer_adc_avg=2.7196246630247916, steer_dac_value=0.07169448099206148, speed_dac_value=1.211499999999988)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.219145874880429, steer_adc_set_point=2.71596, steer_adc_avg=2.7188746401359096, steer_dac_value=0.05, speed_dac_value=1.2748999999999877)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.150221465709963, steer_adc_set_point=2.71596, steer_adc_avg=2.7179579454939424, steer_dac_value=0.05, speed_dac_value=1.281899999999987)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.109493405745585, steer_adc_set_point=2.71596, steer_adc_avg=2.717416262296416, steer_dac_value=0.05, speed_dac_value=1.2888999999999862)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.109493405745585, steer_adc_set_point=2.71596, steer_adc_avg=2.717416262296416, steer_dac_value=0.05, speed_dac_value=1.2546999999999855)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.043701924264692, steer_adc_set_point=2.71596, steer_adc_avg=2.7165412355927203, steer_dac_value=0.05, speed_dac_value=1.298899999999985)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=10.018638502748177, steer_adc_set_point=2.71596, steer_adc_avg=2.7162078920865507, steer_dac_value=0.05, speed_dac_value=1.2749999999999844)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.356994693221262, steer_adc_set_point=2.71596, steer_adc_avg=2.7207080294198427, steer_dac_value=0.07714266035950237, speed_dac_value=1.257599999999984)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=10, current_steering_angle=10.32879834401524, steer_adc_set_point=2.71596, steer_adc_avg=2.7203330179754026, steer_dac_value=0.07883932737206019, speed_dac_value=1.3209999999999837)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.24420929639691, steer_adc_set_point=2.71596, steer_adc_avg=2.719207983642079, steer_dac_value=0.05, speed_dac_value=1.2759999999999831)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=10.266139790223887, steer_adc_set_point=2.71596, steer_adc_avg=2.7194996592099776, steer_dac_value=0.05433574649291702, speed_dac_value=1.2895999999999828)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.275538573292538, steer_adc_set_point=2.71596, steer_adc_avg=2.7196246630247907, steer_dac_value=0.05638580905585204, speed_dac_value=1.3253999999999821)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.291203211740369, steer_adc_set_point=2.71596, steer_adc_avg=2.719833002716147, steer_dac_value=0.06012716680399279, speed_dac_value=1.2681999999999818)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.259873934844741, steer_adc_set_point=2.71596, steer_adc_avg=2.719416323333435, steer_dac_value=0.053676969959613616, speed_dac_value=1.2584999999999817)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=10.253608079465629, steer_adc_set_point=2.71596, steer_adc_avg=2.719332987456893, steer_dac_value=0.05241859822382651, speed_dac_value=1.3232999999999813)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.372659331669125, steer_adc_set_point=2.71596, steer_adc_avg=2.7209163691111993, steer_dac_value=0.07741893807794531, speed_dac_value=1.2965999999999809)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=10.297469067119547, steer_adc_set_point=2.71596, steer_adc_avg=2.71991633859269, steer_dac_value=0.0686569525844118, speed_dac_value=1.3095999999999806)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.266139790223887, steer_adc_set_point=2.71596, steer_adc_avg=2.7194996592099776, steer_dac_value=0.06628809814752926, speed_dac_value=1.3220999999999803)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=10.300601994809085, steer_adc_set_point=2.71596, steer_adc_avg=2.7199580065309608, steer_dac_value=0.06296016349782496, speed_dac_value=1.31529999999998)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.272405645603031, steer_adc_set_point=2.71596, steer_adc_avg=2.7195829950865202, steer_dac_value=0.06270677099928283, speed_dac_value=1.3287999999999796)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.197215381053454, steer_adc_set_point=2.71596, steer_adc_avg=2.718582964568011, steer_dac_value=0.05228682467116989, speed_dac_value=1.2902999999999794)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.1345568272621, steer_adc_set_point=2.71596, steer_adc_avg=2.717749605802586, steer_dac_value=0.05, speed_dac_value=1.2809999999999793)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.219145874880429, steer_adc_set_point=2.71596, steer_adc_avg=2.7188746401359096, steer_dac_value=0.05, speed_dac_value=1.2910999999999793)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=10.181550742605623, steer_adc_set_point=2.71596, steer_adc_avg=2.7183746248766547, steer_dac_value=0.05, speed_dac_value=1.2404999999999793)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.403988608564818, steer_adc_set_point=2.71596, steer_adc_avg=2.721333048493912, steer_dac_value=0.09517980032757337, speed_dac_value=1.2788999999999795)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=10.335064199394353, steer_adc_set_point=2.71596, steer_adc_avg=2.720416353851945, steer_dac_value=0.08845163333028694, speed_dac_value=1.2372999999999796)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=10.275538573292604, steer_adc_set_point=2.71596, steer_adc_avg=2.7196246630247916, steer_dac_value=0.08191471574043688, speed_dac_value=1.22349999999998)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.275538573292604, steer_adc_set_point=2.71596, steer_adc_avg=2.7196246630247916, steer_dac_value=0.08682814758751906, speed_dac_value=1.2512999999999803)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.147088538020391, steer_adc_set_point=2.71596, steer_adc_avg=2.717916277555671, steer_dac_value=0.06599912717063469, speed_dac_value=1.2390999999999806)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=10, current_steering_angle=10.216012947190789, steer_adc_set_point=2.71596, steer_adc_avg=2.7188329721976374, steer_dac_value=0.05, speed_dac_value=1.194299999999981)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=10.275538573292538, steer_adc_set_point=2.71596, steer_adc_avg=2.7196246630247907, steer_dac_value=0.057593333048486975, speed_dac_value=1.2628999999999813)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=10.172151959536873, steer_adc_set_point=2.71596, steer_adc_avg=2.7182496210618403, steer_dac_value=0.05, speed_dac_value=1.2200999999999815)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=10.347595910152576, steer_adc_set_point=2.71596, steer_adc_avg=2.720583025605029, steer_dac_value=0.07186919180882904, speed_dac_value=1.2702999999999816)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.300601994809119, steer_adc_set_point=2.71596, steer_adc_avg=2.719958006530961, steer_dac_value=0.06582564832504634, speed_dac_value=1.2299999999999816)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.20974709181171, steer_adc_set_point=2.71596, steer_adc_avg=2.7187496363210957, steer_dac_value=0.05533776396985326, speed_dac_value=1.2272999999999818)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.2379434410178, steer_adc_set_point=2.71596, steer_adc_avg=2.7191246477655366, steer_dac_value=0.06693431000702343, speed_dac_value=1.2242999999999822)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.194082453363848, steer_adc_set_point=2.71596, steer_adc_avg=2.718541296629739, steer_dac_value=0.06269746260973844, speed_dac_value=1.3042999999999823)
state(speed_set_point=1.5, current_speed=1.59, steering_angle_set_point=10, current_steering_angle=10.112626333435157, steer_adc_set_point=2.71596, steer_adc_avg=2.7174579302346875, steer_dac_value=0.05, speed_dac_value=1.162699999999982)
state(speed_set_point=1.5, current_speed=1.75, steering_angle_set_point=10, current_steering_angle=10.33193127170478, steer_adc_set_point=2.71596, steer_adc_avg=2.7203746859136735, steer_dac_value=0.06762781880144013, speed_dac_value=0.9865999999999828)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.241076368707338, steer_adc_set_point=2.71596, steer_adc_avg=2.7191663157038075, steer_dac_value=0.05, speed_dac_value=1.250099999999983)
state(speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=10, current_steering_angle=10.228544657949081, steer_adc_set_point=2.71596, steer_adc_avg=2.7189996439507227, steer_dac_value=0.05013307966348233, speed_dac_value=1.560299999999983)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.294336139429975, steer_adc_set_point=2.71596, steer_adc_avg=2.7198746706544186, steer_dac_value=0.06022759296446738, speed_dac_value=1.2252999999999832)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=10, current_steering_angle=10.278671500982178, steer_adc_set_point=2.71596, steer_adc_avg=2.719666330963063, steer_dac_value=0.05707749683116914, speed_dac_value=1.3296999999999828)
state(speed_set_point=1.5, current_speed=1.38, steering_angle_set_point=10, current_steering_angle=10.172151959536906, steer_adc_set_point=2.71596, steer_adc_avg=2.7182496210618408, steer_dac_value=0.05, speed_dac_value=1.3788999999999834)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=10, current_steering_angle=10.181550742605623, steer_adc_set_point=2.71596, steer_adc_avg=2.7183746248766547, steer_dac_value=0.05, speed_dac_value=1.3456999999999828)
state(speed_set_point=1.5, current_speed=0.87, steering_angle_set_point=10, current_steering_angle=10.140822682641245, steer_adc_set_point=2.71596, steer_adc_avg=2.7178329416791285, steer_dac_value=0.05, speed_dac_value=1.6)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=9.999840936610774, steer_adc_set_point=2.71596, steer_adc_avg=2.715957884456923, steer_dac_value=0.05, speed_dac_value=0.9292000000000001)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=10.26927271791346, steer_adc_set_point=2.71596, steer_adc_avg=2.719541327148249, steer_dac_value=0.05612662162135047, speed_dac_value=0.9264000000000004)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.2912032117404, steer_adc_set_point=2.71596, steer_adc_avg=2.7198330027161473, steer_dac_value=0.0663981272214933, speed_dac_value=0.9994000000000003)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=10.26927271791346, steer_adc_set_point=2.71596, steer_adc_avg=2.719541327148249, steer_dac_value=0.055110770144763246, speed_dac_value=0.9388000000000003)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=10.272405645603031, steer_adc_set_point=2.44996, steer_adc_avg=2.7195829950865202, steer_dac_value=3.5, speed_dac_value=1.0103000000000002)
state(speed_set_point=1.5, current_speed=1.37, steering_angle_set_point=-10, current_steering_angle=9.304330989527102, steer_adc_set_point=2.44996, steer_adc_avg=2.7067076021607104, steer_dac_value=3.5, speed_dac_value=1.1098000000000006)
state(speed_set_point=1.5, current_speed=1.37, steering_angle_set_point=-10, current_steering_angle=6.682070513360357, steer_adc_set_point=2.44996, steer_adc_avg=2.6718315378276927, steer_dac_value=3.5, speed_dac_value=1.1202000000000012)
state(speed_set_point=1.5, current_speed=1.26, steering_angle_set_point=-10, current_steering_angle=3.7621819066848396, steer_adc_set_point=2.44996, steer_adc_avg=2.6329970193589083, steer_dac_value=3.5, speed_dac_value=1.248300000000001)
state(speed_set_point=1.5, current_speed=1.31, steering_angle_set_point=-10, current_steering_angle=0.5916590848439728, steer_adc_set_point=2.44996, steer_adc_avg=2.5908290658284248, steer_dac_value=3.5, speed_dac_value=1.214000000000001)
state(speed_set_point=1.5, current_speed=1.23, steering_angle_set_point=-10, current_steering_angle=-3.0268723966047895, steer_adc_set_point=2.44996, steer_adc_avg=2.5427025971251562, steer_dac_value=3.3115546187322606, speed_dac_value=1.3019000000000014)
state(speed_set_point=1.5, current_speed=1.38, steering_angle_set_point=-10, current_steering_angle=-5.893501232557671, steer_adc_set_point=2.44996, steer_adc_avg=2.504576433606983, steer_dac_value=2.8506741807306195, speed_dac_value=1.1705000000000012)
