state(speed_set_point=1.5, current_speed=0.63, steering_angle_set_point=0.0, current_steering_angle=-0.2041045483057916, steer_adc_set_point=2.58296, steer_adc_avg=2.580245409507533, steer_dac_value=0.05, speed_dac_value=1.505799999999999)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=10, current_steering_angle=9.893321395165536, steer_adc_set_point=2.71596, steer_adc_avg=2.7145411745557015, steer_dac_value=0.05, speed_dac_value=1.1819000000000028)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=10, current_steering_angle=9.965378732025508, steer_adc_set_point=2.71596, steer_adc_avg=2.715499537135939, steer_dac_value=0.05, speed_dac_value=1.1353000000000035)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.037436068885546, steer_adc_set_point=2.71596, steer_adc_avg=2.7164578997161777, steer_dac_value=0.05, speed_dac_value=1.2271000000000034)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=9.94658116588817, steer_adc_set_point=2.71596, steer_adc_avg=2.7152495295063126, steer_dac_value=0.05, speed_dac_value=1.1851000000000036)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=10, current_steering_angle=10.09382876729772, steer_adc_set_point=2.71596, steer_adc_avg=2.7172079226050596, steer_dac_value=0.05, speed_dac_value=1.1288000000000042)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=10, current_steering_angle=10.109493405745585, steer_adc_set_point=2.71596, steer_adc_avg=2.717416262296416, steer_dac_value=0.05, speed_dac_value=1.1772000000000045)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=10.059366562712523, steer_adc_set_point=2.71596, steer_adc_avg=2.7167495752840765, steer_dac_value=0.05, speed_dac_value=1.1346000000000047)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=9.930916527440308, steer_adc_set_point=2.71596, steer_adc_avg=2.715041189814956, steer_dac_value=0.05, speed_dac_value=1.1398000000000053)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=9.984176298162945, steer_adc_set_point=2.71596, steer_adc_avg=2.715749544765567, steer_dac_value=0.05, speed_dac_value=1.263200000000005)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=10, current_steering_angle=9.999840936610774, steer_adc_set_point=2.71596, steer_adc_avg=2.715957884456923, steer_dac_value=0.05, speed_dac_value=1.1204000000000052)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=10, current_steering_angle=9.974777515094292, steer_adc_set_point=2.71596, steer_adc_avg=2.715624540950754, steer_dac_value=0.05, speed_dac_value=1.2551000000000048)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=10.002973864300346, steer_adc_set_point=2.71596, steer_adc_avg=2.7159995523951945, steer_dac_value=0.05, speed_dac_value=1.152100000000005)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=9.999840936610774, steer_adc_set_point=2.71596, steer_adc_avg=2.715957884456923, steer_dac_value=0.05, speed_dac_value=1.213500000000005)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=9.990442153542089, steer_adc_set_point=2.71596, steer_adc_avg=2.7158328806421097, steer_dac_value=0.05, speed_dac_value=1.1501000000000052)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.106360478056013, steer_adc_set_point=2.71596, steer_adc_avg=2.717374594358145, steer_dac_value=0.05, speed_dac_value=1.243700000000005)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.109493405745585, steer_adc_set_point=2.71596, steer_adc_avg=2.717416262296416, steer_dac_value=0.05, speed_dac_value=1.2255000000000047)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=9.943448238198565, steer_adc_set_point=2.71596, steer_adc_avg=2.715207861568041, steer_dac_value=0.05, speed_dac_value=1.2252000000000047)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.880789684407278, steer_adc_set_point=2.71596, steer_adc_avg=2.7143745028026167, steer_dac_value=0.05, speed_dac_value=1.2070000000000045)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=9.871390901338561, steer_adc_set_point=2.71596, steer_adc_avg=2.7142494989878028, steer_dac_value=0.05, speed_dac_value=1.1345000000000047)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.943448238198599, steer_adc_set_point=2.71596, steer_adc_avg=2.7152078615680413, steer_dac_value=0.05, speed_dac_value=1.202700000000005)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=9.918384816682051, steer_adc_set_point=2.71596, steer_adc_avg=2.714874518061871, steer_dac_value=0.05, speed_dac_value=1.193100000000005)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=9.971644587404652, steer_adc_set_point=2.71596, steer_adc_avg=2.715582873012482, steer_dac_value=0.05, speed_dac_value=1.1503000000000052)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.04056899657512, steer_adc_set_point=2.71596, steer_adc_avg=2.716499567654449, steer_dac_value=0.05, speed_dac_value=1.242100000000005)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=9.96851165971508, steer_adc_set_point=2.71596, steer_adc_avg=2.7155412050742105, steer_dac_value=0.05, speed_dac_value=1.1391000000000053)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=10.018638502748177, steer_adc_set_point=2.71596, steer_adc_avg=2.7162078920865507, steer_dac_value=0.05, speed_dac_value=1.2207000000000052)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=9.811865275236812, steer_adc_set_point=2.71596, steer_adc_avg=2.7134578081606495, steer_dac_value=0.05, speed_dac_value=1.212600000000005)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=10, current_steering_angle=9.996708008921201, steer_adc_set_point=2.71596, steer_adc_avg=2.715916216518652, steer_dac_value=0.05, speed_dac_value=1.192800000000005)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=9.996708008921201, steer_adc_set_point=2.71596, steer_adc_avg=2.715916216518652, steer_dac_value=0.05, speed_dac_value=1.2144000000000048)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=10, current_steering_angle=9.871390901338561, steer_adc_set_point=2.71596, steer_adc_avg=2.7142494989878028, steer_dac_value=0.05, speed_dac_value=1.2752000000000048)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=9.877656756717705, steer_adc_set_point=2.71596, steer_adc_avg=2.7143328348643454, steer_dac_value=0.05, speed_dac_value=1.252100000000004)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.90585310592376, steer_adc_set_point=2.71596, steer_adc_avg=2.714707846308786, steer_dac_value=0.05, speed_dac_value=1.2159000000000035)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.112626333435157, steer_adc_set_point=2.71596, steer_adc_avg=2.7174579302346875, steer_dac_value=0.05, speed_dac_value=1.2771000000000035)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=9.984176298162945, steer_adc_set_point=2.71596, steer_adc_avg=2.715749544765567, steer_dac_value=0.05, speed_dac_value=1.262000000000003)
state(speed_set_point=1.5, current_speed=1.41, steering_angle_set_point=10, current_steering_angle=9.949714093577711, steer_adc_set_point=2.71596, steer_adc_avg=2.7152911974445835, steer_dac_value=0.05, speed_dac_value=1.310200000000002)
state(speed_set_point=1.5, current_speed=1.43, steering_angle_set_point=10, current_steering_angle=10.00610679198992, steer_adc_set_point=2.71596, steer_adc_avg=2.716041220333466, steer_dac_value=0.05, speed_dac_value=1.2976000000000012)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=10, current_steering_angle=10.009239719679458, steer_adc_set_point=2.71596, steer_adc_avg=2.7160828882717367, steer_dac_value=0.05, speed_dac_value=1.3155000000000003)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=9.965378732025508, steer_adc_set_point=2.71596, steer_adc_avg=2.715499537135939, steer_dac_value=0.05, speed_dac_value=1.2907999999999997)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=10, current_steering_angle=10.04056899657512, steer_adc_set_point=2.71596, steer_adc_avg=2.716499567654449, steer_dac_value=0.05, speed_dac_value=1.2848999999999993)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=9.987309225852483, steer_adc_set_point=2.71596, steer_adc_avg=2.715791212703838, steer_dac_value=0.05, speed_dac_value=1.2998999999999987)
state(speed_set_point=1.5, current_speed=1.45, steering_angle_set_point=10, current_steering_angle=10.087562911918642, steer_adc_set_point=2.71596, steer_adc_avg=2.717124586728518, steer_dac_value=0.05, speed_dac_value=1.3038999999999983)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=10, current_steering_angle=10.018638502748177, steer_adc_set_point=2.71596, steer_adc_avg=2.7162078920865507, steer_dac_value=0.05, speed_dac_value=1.275899999999998)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=10, current_steering_angle=9.977910442783799, steer_adc_set_point=2.71596, steer_adc_avg=2.7156662088890244, steer_dac_value=0.05, speed_dac_value=1.2888999999999977)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=9.927783599750736, steer_adc_set_point=2.71596, steer_adc_avg=2.7149995218766847, steer_dac_value=0.05, speed_dac_value=1.2498999999999976)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.705345733791575, steer_adc_set_point=2.71596, steer_adc_avg=2.712041098259428, steer_dac_value=0.061551969644252046, speed_dac_value=1.2700999999999976)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=9.89332139516557, steer_adc_set_point=2.71596, steer_adc_avg=2.714541174555702, steer_dac_value=0.05, speed_dac_value=1.2710999999999975)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=10, current_steering_angle=9.952847021267317, steer_adc_set_point=2.71596, steer_adc_avg=2.7153328653828552, steer_dac_value=0.05, speed_dac_value=1.2506999999999975)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=9.99357508123163, steer_adc_set_point=2.44996, steer_adc_avg=2.7158745485803806, steer_dac_value=3.5, speed_dac_value=1.2603999999999975)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=9.207210231150583, steer_adc_set_point=2.44996, steer_adc_avg=2.7054158960743027, steer_dac_value=3.5, speed_dac_value=1.2385999999999977)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=6.73533028408296, steer_adc_set_point=2.44996, steer_adc_avg=2.6725398927783033, steer_dac_value=3.5, speed_dac_value=1.2583999999999977)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=3.61180137758565, steer_adc_set_point=2.44996, steer_adc_avg=2.630996958321889, steer_dac_value=3.5, speed_dac_value=1.2692999999999977)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=0.7169761924266472, steer_adc_set_point=2.44996, steer_adc_avg=2.5924957833592743, steer_dac_value=3.5, speed_dac_value=1.215799999999998)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-2.387755147933293, steer_adc_set_point=2.44996, steer_adc_avg=2.551202856532487, steer_dac_value=3.5, speed_dac_value=1.266299999999998)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-5.483087705224515, steer_adc_set_point=2.44996, steer_adc_avg=2.510034933520514, steer_dac_value=3.4334704463230374, speed_dac_value=1.2345999999999981)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-8.2995896981444, steer_adc_set_point=2.44996, steer_adc_avg=2.4725754570146794, steer_dac_value=2.9444517230140117, speed_dac_value=1.2325999999999984)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-11.062831920341617, steer_adc_set_point=2.44996, steer_adc_avg=2.4358243354594564, steer_dac_value=2.3964873407188207, speed_dac_value=1.2733999999999983)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-12.560371355954198, steer_adc_set_point=2.44996, steer_adc_avg=2.415907060965809, steer_dac_value=2.0481332901191283, speed_dac_value=1.295399999999998)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-12.666890897399437, steer_adc_set_point=2.44996, steer_adc_avg=2.4144903510645874, steer_dac_value=1.961778901781269, speed_dac_value=1.2484999999999977)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-11.294668569369529, steer_adc_set_point=2.44996, steer_adc_avg=2.432740908027385, steer_dac_value=2.1863256680603484, speed_dac_value=1.2374999999999978)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-9.220670438876805, steer_adc_set_point=2.44996, steer_adc_avg=2.4603250831629384, steer_dac_value=0.16120990256457501, speed_dac_value=1.296899999999998)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-8.60974953941143, steer_adc_set_point=2.44996, steer_adc_avg=2.468450331125828, steer_dac_value=0.31431282188380927, speed_dac_value=1.2800999999999976)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-9.029561849813271, steer_adc_set_point=2.44996, steer_adc_avg=2.4628668273974834, steer_dac_value=0.2619240901313361, speed_dac_value=1.2404999999999975)
state(speed_set_point=1.5, current_speed=1.48, steering_angle_set_point=-10, current_steering_angle=-9.101619186673311, steer_adc_set_point=2.44996, steer_adc_avg=2.461908464817245, steer_dac_value=0.26481818536942736, speed_dac_value=1.2798999999999976)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=-10, current_steering_angle=-9.518298569385612, steer_adc_set_point=2.44996, steer_adc_avg=2.4563666290271713, steer_dac_value=0.19603099980671307, speed_dac_value=1.2081999999999977)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-9.684343736932565, steer_adc_set_point=2.44996, steer_adc_avg=2.454158228298797, steer_dac_value=0.17119515553250386, speed_dac_value=1.2672999999999979)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-9.96944015668308, steer_adc_set_point=2.44996, steer_adc_avg=2.450366445916115, steer_dac_value=0.05, speed_dac_value=1.2470999999999979)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-9.903648675202186, steer_adc_set_point=2.44996, steer_adc_avg=2.451241472619811, steer_dac_value=0.05, speed_dac_value=1.2991999999999977)
state(speed_set_point=1.5, current_speed=1.42, steering_angle_set_point=-10, current_steering_angle=-9.875452325996132, steer_adc_set_point=2.44996, steer_adc_avg=2.4516164840642514, steer_dac_value=0.05, speed_dac_value=1.345599999999997)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-9.862920615237842, steer_adc_set_point=2.44996, steer_adc_avg=2.4517831558173366, steer_dac_value=0.05, speed_dac_value=1.245599999999997)
state(speed_set_point=1.5, current_speed=1.41, steering_angle_set_point=-10, current_steering_angle=-9.831591338342182, steer_adc_set_point=2.44996, steer_adc_avg=2.452199835200049, steer_dac_value=0.05, speed_dac_value=1.3605999999999965)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=-10, current_steering_angle=-9.831591338342182, steer_adc_set_point=2.44996, steer_adc_avg=2.452199835200049, steer_dac_value=0.05, speed_dac_value=1.1979999999999966)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-9.931845024408274, steer_adc_set_point=2.44996, steer_adc_avg=2.45086646117537, steer_dac_value=0.05, speed_dac_value=1.2780999999999967)
state(speed_set_point=1.5, current_speed=1.46, steering_angle_set_point=-10, current_steering_angle=-10.044630421232691, steer_adc_set_point=2.44996, steer_adc_avg=2.449366415397605, steer_dac_value=0.05, speed_dac_value=1.3088999999999966)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-9.897382819823042, steer_adc_set_point=2.44996, steer_adc_avg=2.4513248084963535, steer_dac_value=0.05, speed_dac_value=1.2615999999999963)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-10.101023119644866, steer_adc_set_point=2.44996, steer_adc_avg=2.448616392508723, steer_dac_value=0.05, speed_dac_value=1.2810999999999964)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-9.96944015668308, steer_adc_set_point=2.44996, steer_adc_avg=2.450366445916115, steer_dac_value=0.05, speed_dac_value=1.2411999999999963)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-10.022699927405682, steer_adc_set_point=2.44996, steer_adc_avg=2.4496580909655044, steer_dac_value=0.05, speed_dac_value=1.2693999999999965)
state(speed_set_point=1.5, current_speed=1.5, steering_angle_set_point=-10, current_steering_angle=-9.762666929171749, steer_adc_set_point=2.44996, steer_adc_avg=2.4531165298420157, steer_dac_value=0.050629481287065924, speed_dac_value=1.2693999999999965)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-9.884851109064817, steer_adc_set_point=2.44996, steer_adc_avg=2.451491480249438, steer_dac_value=0.05, speed_dac_value=1.2381999999999966)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-9.831591338342148, steer_adc_set_point=2.44996, steer_adc_avg=2.4521998352000494, steer_dac_value=0.05, speed_dac_value=1.224699999999997)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-9.831591338342148, steer_adc_set_point=2.44996, steer_adc_avg=2.4521998352000494, steer_dac_value=0.05, speed_dac_value=1.2422999999999973)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-9.938110879787454, steer_adc_set_point=2.44996, steer_adc_avg=2.450783125298827, steer_dac_value=0.05, speed_dac_value=1.2299999999999975)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=-10, current_steering_angle=-9.837857193721293, steer_adc_set_point=2.44996, steer_adc_avg=2.4521164993235067, steer_dac_value=0.05, speed_dac_value=1.1840999999999982)
state(speed_set_point=1.5, current_speed=1.61, steering_angle_set_point=-10, current_steering_angle=-9.866053542927414, steer_adc_set_point=2.44996, steer_adc_avg=2.4517414878790653, steer_dac_value=0.05, speed_dac_value=1.1345999999999974)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=-10, current_steering_angle=-9.815926699894352, steer_adc_set_point=2.44996, steer_adc_avg=2.452408174891405, steer_dac_value=0.05, speed_dac_value=1.2541999999999973)
state(speed_set_point=1.5, current_speed=1.52, steering_angle_set_point=-10, current_steering_angle=-9.696875447690855, steer_adc_set_point=2.44996, steer_adc_avg=2.4539915565457115, steer_dac_value=0.06380488336842971, speed_dac_value=1.217599999999998)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=-10, current_steering_angle=-9.70940715844908, steer_adc_set_point=2.44996, steer_adc_avg=2.453824884792627, steer_dac_value=0.06602395800653937, speed_dac_value=1.1753999999999982)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-10.02896578278486, steer_adc_set_point=2.44996, steer_adc_avg=2.4495747550889613, steer_dac_value=0.05, speed_dac_value=1.2214999999999987)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-9.93811087978742, steer_adc_set_point=2.44996, steer_adc_avg=2.4507831252988272, steer_dac_value=0.05, speed_dac_value=1.1896999999999989)
state(speed_set_point=1.5, current_speed=1.53, steering_angle_set_point=-10, current_steering_angle=-10.022699927405716, steer_adc_set_point=2.44996, steer_adc_avg=2.449658090965504, steer_dac_value=0.05, speed_dac_value=1.1960999999999993)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-10, current_steering_angle=-9.978838939751764, steer_adc_set_point=2.44996, steer_adc_avg=2.4502414421013015, steer_dac_value=0.05, speed_dac_value=1.1826999999999996)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=-10, current_steering_angle=-9.960041373614361, steer_adc_set_point=2.44996, steer_adc_avg=2.450491449730929, steer_dac_value=0.05, speed_dac_value=1.1479000000000001)
state(speed_set_point=1.5, current_speed=1.44, steering_angle_set_point=-10, current_steering_angle=-9.978838939751798, steer_adc_set_point=2.44996, steer_adc_avg=2.450241442101301, steer_dac_value=0.05, speed_dac_value=1.2768000000000004)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=-10, current_steering_angle=-9.85978768754827, steer_adc_set_point=2.44996, steer_adc_avg=2.451824823755608, steer_dac_value=0.05, speed_dac_value=1.1470000000000002)
state(speed_set_point=1.5, current_speed=1.51, steering_angle_set_point=-10, current_steering_angle=-9.759534001482177, steer_adc_set_point=2.44996, steer_adc_avg=2.453158197780287, steer_dac_value=0.053448427421897815, speed_dac_value=1.2038000000000006)
state(speed_set_point=1.5, current_speed=1.6, steering_angle_set_point=-10, current_steering_angle=-9.900515747512614, steer_adc_set_point=2.44996, steer_adc_avg=2.451283140558082, steer_dac_value=0.05, speed_dac_value=1.1067000000000013)
state(speed_set_point=1.5, current_speed=1.47, steering_angle_set_point=-10, current_steering_angle=-9.853521832169157, steer_adc_set_point=2.44996, steer_adc_avg=2.45190815963215, steer_dac_value=0.05, speed_dac_value=1.2368000000000015)
state(speed_set_point=1.5, current_speed=1.66, steering_angle_set_point=-10, current_steering_angle=-9.840990121410867, steer_adc_set_point=2.44996, steer_adc_avg=2.4520748313852354, steer_dac_value=0.05, speed_dac_value=1.036500000000001)
state(speed_set_point=1.5, current_speed=1.49, steering_angle_set_point=10, current_steering_angle=-9.884851109064817, steer_adc_set_point=2.71596, steer_adc_avg=2.451491480249438, steer_dac_value=3.5, speed_dac_value=1.2057000000000009)
state(speed_set_point=1.5, current_speed=1.64, steering_angle_set_point=10, current_steering_angle=-9.217537511187233, steer_adc_set_point=2.71596, steer_adc_avg=2.4603667511012097, steer_dac_value=3.5, speed_dac_value=1.0431000000000004)
state(speed_set_point=1.5, current_speed=1.55, steering_angle_set_point=10, current_steering_angle=-6.692397793397042, steer_adc_set_point=2.71596, steer_adc_avg=2.4939511093478193, steer_dac_value=3.5, speed_dac_value=1.1277000000000006)
state(speed_set_point=1.5, current_speed=1.61, steering_angle_set_point=10, current_steering_angle=-3.418488357800543, steer_adc_set_point=2.71596, steer_adc_avg=2.5374941048412527, steer_dac_value=3.5, speed_dac_value=1.0572999999999997)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=10, current_steering_angle=-0.46100461885018584, steer_adc_set_point=2.71596, steer_adc_avg=2.5768286385692925, steer_dac_value=3.5, speed_dac_value=1.1025000000000003)
state(speed_set_point=1.5, current_speed=1.59, steering_angle_set_point=10, current_steering_angle=2.7502462629549926, steer_adc_set_point=2.71596, steer_adc_avg=2.6195382752973013, steer_dac_value=3.5, speed_dac_value=1.0686000000000007)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=10, current_steering_angle=6.046086192378434, steer_adc_set_point=2.71596, steer_adc_avg=2.663372946358633, steer_dac_value=3.121223976236252, speed_dac_value=1.1110000000000015)
state(speed_set_point=1.5, current_speed=1.58, steering_angle_set_point=10, current_steering_angle=8.684011306993042, steer_adc_set_point=2.71596, steer_adc_avg=2.6984573503830074, steer_dac_value=2.650121740531627, speed_dac_value=1.065800000000002)
state(speed_set_point=1.5, current_speed=1.56, steering_angle_set_point=-5, current_steering_angle=10.745477726727476, steer_adc_set_point=2.51646, steer_adc_avg=2.7258748537654753, steer_dac_value=1.1135866050599716, speed_dac_value=1.078400000000003)
state(speed_set_point=1.5, current_speed=1.57, steering_angle_set_point=-5, current_steering_angle=11.362664481571995, steer_adc_set_point=2.51646, steer_adc_avg=2.7340834376049075, steer_dac_value=1.6714288882513966, speed_dac_value=1.0621000000000036)
state(speed_set_point=1.5, current_speed=1.54, steering_angle_set_point=-5, current_steering_angle=10.344462982463003, steer_adc_set_point=2.51646, steer_adc_avg=2.720541357666758, steer_dac_value=1.8958276622211356, speed_dac_value=1.0863000000000043)
