state(time_stamp=7.103183746337891, speed_set_point=0.0, current_speed=0.01, steering_angle_set_point=0, current_steering_angle=0.15379786788056587, steer_adc_set_point=2.63616, steer_adc_avg=2.6382055116428114, steer_dac_value=0.05, speed_dac_value=0.011500000000000017)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.18, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.1047000000000005)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.681658744812012, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.18199421708665345, steer_adc_set_point=2.63616, steer_adc_avg=2.6385805230872523, steer_dac_value=0.05, speed_dac_value=1.0372000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.26914737021084784, steer_adc_set_point=2.63616, steer_adc_avg=2.6325803399761956, steer_dac_value=0.051063011444438186, speed_dac_value=1.0397000000000003)
state(time_stamp=11.693493843078613, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.26914737021084784, steer_adc_set_point=2.63616, steer_adc_avg=2.6325803399761956, steer_dac_value=0.051063011444438186, speed_dac_value=1.0397000000000003)
state(time_stamp=11.70547080039978, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.26914737021084784, steer_adc_set_point=2.63616, steer_adc_avg=2.6325803399761956, steer_dac_value=0.051063011444438186, speed_dac_value=1.0397000000000003)
state(time_stamp=11.70547080039978, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.26914737021084784, steer_adc_set_point=2.63616, steer_adc_avg=2.6325803399761956, steer_dac_value=0.051063011444438186, speed_dac_value=1.0397000000000003)
state(time_stamp=11.70547080039978, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.26914737021084784, steer_adc_set_point=2.63616, steer_adc_avg=2.6325803399761956, steer_dac_value=0.051063011444438186, speed_dac_value=1.0397000000000003)
state(time_stamp=11.70547080039978, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.26914737021084784, steer_adc_set_point=2.63616, steer_adc_avg=2.6325803399761956, steer_dac_value=0.051063011444438186, speed_dac_value=1.0397000000000003)
state(time_stamp=11.70547080039978, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.26914737021084784, steer_adc_set_point=2.63616, steer_adc_avg=2.6325803399761956, steer_dac_value=0.051063011444438186, speed_dac_value=1.0397000000000003)
state(time_stamp=11.70547080039978, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.2033558887299546, steer_adc_set_point=2.63616, steer_adc_avg=2.6334553666798914, steer_dac_value=0.05, speed_dac_value=1.0422000000000002)
state(time_stamp=11.718621015548706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.2033558887299546, steer_adc_set_point=2.63616, steer_adc_avg=2.6334553666798914, steer_dac_value=0.05, speed_dac_value=1.0422000000000002)
state(time_stamp=11.718621015548706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.2033558887299546, steer_adc_set_point=2.63616, steer_adc_avg=2.6334553666798914, steer_dac_value=0.05, speed_dac_value=1.0422000000000002)
state(time_stamp=11.718621015548706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.2033558887299546, steer_adc_set_point=2.63616, steer_adc_avg=2.6334553666798914, steer_dac_value=0.05, speed_dac_value=1.0422000000000002)
state(time_stamp=11.718621015548706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.2033558887299546, steer_adc_set_point=2.63616, steer_adc_avg=2.6334553666798914, steer_dac_value=0.05, speed_dac_value=1.0422000000000002)
state(time_stamp=11.718621015548706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.2033558887299546, steer_adc_set_point=2.63616, steer_adc_avg=2.6334553666798914, steer_dac_value=0.05, speed_dac_value=1.0422000000000002)
state(time_stamp=11.718621015548706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.718621015548706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=-0.09057049190557093, steer_adc_set_point=2.63616, steer_adc_avg=2.6349554124576557, steer_dac_value=0.05, speed_dac_value=1.0447000000000002)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.730165004730225, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0472000000000001)
state(time_stamp=11.74127984046936, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0497)
state(time_stamp=11.752396583557129, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2477856985675801, steer_adc_set_point=2.63616, steer_adc_avg=2.6394555497909487, steer_dac_value=0.05121057063509955, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0522)
state(time_stamp=11.763435125350952, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.2101905662927744, steer_adc_set_point=2.63616, steer_adc_avg=2.6389555345316937, steer_dac_value=0.05, speed_dac_value=1.0547)
state(time_stamp=11.774529218673706, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.25, steering_angle_set_point=0, current_steering_angle=0.23838691549886198, steer_adc_set_point=2.63616, steer_adc_avg=2.6393305459761347, steer_dac_value=0.05052872951445604, speed_dac_value=1.0572)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.1000999999999999)
state(time_stamp=11.785719156265259, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.1000999999999999)
state(time_stamp=11.796931028366089, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.1000999999999999)
state(time_stamp=11.796931028366089, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.1000999999999999)
state(time_stamp=11.796931028366089, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.1000999999999999)
state(time_stamp=11.796931028366089, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.1000999999999999)
state(time_stamp=11.796931028366089, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=0.2007917832240563, steer_adc_set_point=2.63616, steer_adc_avg=2.63883053071688, steer_dac_value=0.05, speed_dac_value=1.1000999999999999)
state(time_stamp=11.796931028366089, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
state(time_stamp=11.796931028366089, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
state(time_stamp=11.826257467269897, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
state(time_stamp=11.826257467269897, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
state(time_stamp=11.826257467269897, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
state(time_stamp=11.826257467269897, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
state(time_stamp=11.826257467269897, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
state(time_stamp=11.826257467269897, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
state(time_stamp=11.826257467269897, speed_set_point=1.5, current_speed=1.21, steering_angle_set_point=0, current_steering_angle=-0.23155223793604218, steer_adc_set_point=2.63616, steer_adc_avg=2.6330803552354505, steer_dac_value=0.05, speed_dac_value=1.1029999999999998)
